CSV Version;1
"File name";"63_3c_matte_10x.rpt"
"Title";"63_3c_matte_10x"
"Measurement date";"11/23/2016"
"Measurement time";"2:48:30 PM"
"User mode";"Expert"
"Objective lens";"Standard lens 10.0";"x"
"NA";"0.300"
"Size";"Super fine"
"Mode";"Surface profile"
"RPD";"ON"
"Quality";"High accuracy"
"Pitch";"2.000 ";"um"
"Z measurement distance";"224.485 ";"um"
"Double scan";"Auto(ON)"
"Brightness1";"6620"
"Brightness2";"7316"
"ND filter";"3";"%";"30";"%"
"Optical zoom";"1.0";"x"
"Average count";"1";"time"
"Filter";"OFF"
"Fine mode";"ON"
"Line count";"---"
"Line position1";"---"
"Line position2";"---"
"Line position3";"---"
"Camera gain";"0";"dB"
"Shutter speed";"Auto"
"White balance mode";"Auto"
"White balance R";"135"
"White balance B";"157"
"Intensity correction mode";"Gamma correction"
"Gamma correction value";"0.45"
"Gamma offset";"0";"%"
"W/B inversion";"OFF"
"Head type";"VK-X210"
"Correct intensity eccentricity";"ON"
"Correct field curvature";"ON"
"XY calibration";"699.558 ";"nm/pixel"
"Z calibration";"0.100 ";"nm/digit"
"Saturation";"5"
"Contrast";"5"
"Brightness";"0"
"AI noise elimination";"Auto(ON)"
"Angled surface noise filter";"Auto(ON)"

"Bump measurement"
"";"Average height";"";"Max. height";"";"C.S. area";"";"Surface area";"";"Volume";"";"Area ratio";"";"Perimeter";"";"Horz. Feret diameter";"";"Vert. Feret diameter";"";"Circle equivalent dia";"";"Comment"
"52";"-43.9786";"um";"-68.0000";"um";"967.9964";"um2";"9123.1868";"um2";"42571.0803";"um3";"0.063";"%";"124.1286";"um";"38.4757";"um";"33.5788";"um";"35.1069";"um";""
"53";"-37.1110";"um";"-53.2899";"um";"928.8459";"um2";"7665.0174";"um2";"34470.3746";"um3";"0.060";"%";"118.4327";"um";"37.7761";"um";"30.7806";"um";"34.3896";"um";""
"54";"-44.5256";"um";"-70.6100";"um";"853.4812";"um2";"8551.0356";"um2";"38001.7698";"um3";"0.055";"%";"116.7232";"um";"35.6775";"um";"32.1797";"um";"32.9649";"um";""
"55";"-28.3453";"um";"-43.8959";"um";"706.1774";"um2";"6295.0733";"um2";"20016.7839";"um3";"0.046";"%";"105.3606";"um";"33.5788";"um";"29.3814";"um";"29.9855";"um";""
"56";"-40.3885";"um";"-60.0646";"um";"675.8357";"um2";"7081.5140";"um2";"27296.0132";"um3";"0.044";"%";"107.4798";"um";"37.7761";"um";"24.4845";"um";"29.3343";"um";""
"57";"-35.2128";"um";"-51.8603";"um";"1274.8385";"um2";"9539.2011";"um2";"44890.5750";"um3";"0.083";"%";"140.2973";"um";"45.4713";"um";"39.1752";"um";"40.2886";"um";""
"58";"-26.3501";"um";"-42.5937";"um";"1063.9152";"um2";"8152.9399";"um2";"28034.2279";"um3";"0.069";"%";"124.3686";"um";"39.8748";"um";"33.5788";"um";"36.8051";"um";""
"59";"-32.3157";"um";"-55.8771";"um";"1106.9807";"um2";"9022.4283";"um2";"35772.8127";"um3";"0.072";"%";"129.8245";"um";"44.0722";"um";"34.2783";"um";"37.5427";"um";""
"60";"-37.9737";"um";"-54.0981";"um";"1109.9170";"um2";"8275.1358";"um2";"42147.6793";"um3";"0.072";"%";"133.3720";"um";"41.2739";"um";"35.6775";"um";"37.5924";"um";""
"61";"-27.1801";"um";"-43.0213";"um";"906.8237";"um2";"7175.5747";"um2";"24647.5744";"um3";"0.059";"%";"114.3348";"um";"37.0766";"um";"32.8792";"um";"33.9795";"um";""
